,usageclass,checkouttype,materialtype,checkoutyear,checkoutmonth,checkouts,title,creator,subjects,publisher,publicationyear
916,Physical,Horizon,BOOK,2007,12,6,The curtain : an essay in seven parts / Milan Kundera ; translated from the French by Linda Asher.,"Kundera, Milan","Literature Philosophy, Fiction History and criticism","HarperCollins Publishers,",c2006.
917,Physical,Horizon,BOOK,2007,12,1,Origami ornaments the ultimate kusudama book,,"Christmas tree ornaments, Origami",,
918,Physical,Horizon,BOOK,2007,12,2,Fools gold color me consumed,,"Christian life Fiction, Cousins Fiction, Missionaries Fiction, Surfing Fiction, Credit cards Fiction",,
919,Physical,Horizon,BOOK,2007,12,1,In the houses of the Holy : Led Zeppelin and the power of rock music / Susan Fast.,"Fast, Susan","Led Zeppelin Musical group, Rock music History and criticism, Gender identity in music, Subjectivity in music, Sex in music","Oxford University Press,",2001.
920,Physical,Horizon,BOOK,2007,12,5,Celestial navigation.,"Tyler, Anne",,"Knopf,",c1974.
921,Physical,Horizon,SOUNDDISC,2007,12,2,Dearest Dorothy merry everything,,"Christian fiction, Illinois Fiction, Older women Fiction",,
922,Physical,Horizon,MIXED,2007,12,1,ILLM Art deco textile designs,,,,
923,Physical,Horizon,BOOK,2007,12,1,That sky that rain,,"Farm life Fiction, Rain and rainfall Fiction",,
924,Physical,Horizon,BOOK,2007,12,3,A sock is a pocket for your toes : a pocket book / by Elizabeth Garton ; illustrated by Robin Preiss Glasser.,"Scanlon, Elizabeth Garton","Pockets Juvenile poetry, Childrens poetry American Juvenile literature, American poetry Juvenile literature","HarperCollins,",c2004.
925,Physical,Horizon,BOOK,2007,12,2,The great ghost rescue / Eva Ibbotson ; illustrated by Kevin Hawkes.,"Ibbotson, Eva","Ghosts Fiction, England Juvenile fiction","Dutton Children's Books,","2002, 1975."
926,Physical,Horizon,VIDEODISC,2007,12,11,GetBackers Vol 3 Into the limitless fortress,,"Heroes Drama, Magic Drama, Fantasy television programs, Burglary Drama, Anime Japan",,
927,Physical,Horizon,BOOK,2007,12,2,oil depletion protocol a plan to avert oil wars terrorism and econmic collapse,,"Petroleum reserves Forecasting, Petroleum industry and trade Forecasting, Petroleum industry and trade Government policy, Petroleum reserves Government policy",,
928,Physical,Horizon,BOOK,2007,12,3,Color color where are you color,,"Stories in rhyme, Color Fiction",,
929,Physical,Horizon,BOOK,2007,12,3,The Egyptians / Michael Hayes.,"Hayes, Michael, 1953-",Egypt Civilization,"Rizzoli,",1998.
930,Physical,Horizon,BOOK,2007,12,1,Primary mistake how the Washington Republican establishment lost everything in 2006 and sabotaged my senatorial campaign,,"Republican Party U S 1854 Biography, Political candidates United States Biography, Republican Party U S 1854 History 21st century, United States Congress Senate Elections 2006, Laffey Steve, Political candidates Rhode Island Biography, Primaries Rhode Island History 21st century, Political campaigns Rhode Island History 21st century, Political campaigns United States History 21st century",,
931,Physical,Horizon,BOOK,2007,12,3,Travesuras de la niña mala / Mario Vargas Llosa.,"Vargas Llosa, Mario, 1936-","Travelers Fiction, Women travelers Fiction","Alfaguara,",2006.
932,Physical,Horizon,BOOK,2007,12,1,Skylight confessions,,"Large type books, Spouses Fiction, Architects Fiction, Life change events Fiction",,
933,Physical,Horizon,VIDEOCASS,2007,12,2,Contact,,"Video recordings for the hearing impaired, Feature films, Science fiction films",,
934,Physical,Horizon,BOOK,2007,12,1,Intimacy / Hanif Kureishi.,"Kureishi, Hanif",,"Scribner,",1999.
935,Physical,Horizon,BOOK,2007,12,1,March to war,,Iraq Kuwait Crisis 1990 1991,,
936,Physical,Horizon,BOOK,2007,12,1,The papermaker's companion : the ultimate guide to making and using handmade paper / Helen Hiebert.,"Hiebert, Helen, 1965-",Paper Handmade,"Storey Books,",c2000.
937,Physical,Horizon,BOOK,2007,12,1,Bad hair,,Hairstyles Pictorial works,,
938,Physical,Horizon,BOOK,2007,12,1,comedy of heirs a novel,,"Mystery fiction, Missouri Fiction, Murder Missouri Fiction, Women genealogists Missouri Fiction, Genealogy Fiction",,
939,Physical,Horizon,VIDEODISC,2007,12,7,Everest the death zone,,"Everest Mount China and Nepal, Video recordings for the hearing impaired, Mountaineering Physiological aspects, Mountaineering Everest Mount China and Nepal, Breashears David, Mount Everest Expedition 1997",,
940,Physical,Horizon,BOOK,2007,12,3,vanishing passenger,,"Mystery and detective stories, Brothers and sisters Fiction, Orphans Fiction, Missing persons Fiction, Authors Fiction",,
941,Physical,Horizon,BOOK,2007,12,2,The complete guide to dream kitchens.,,Kitchens Remodeling,"Creative Pub. International,",c2007.
942,Physical,Horizon,BOOK,2007,12,1,Huan chang bei ge / Wu Ruoquan.,"Wu, Ruoquan",,"Yuan shen chu ban she you xian gong si,",2003.
943,Physical,Horizon,BOOK,2007,12,1,In my hands memories of a Holocaust rescuer,,"World War 1939 1945 Jews Rescue, Righteous Gentiles in the Holocaust, Holocaust Jewish 1939 1945 Poland, Holocaust Jewish 1939 1945 Poland Juvenile literature, Opdyke Irene Gut 1921 Juvenile literature, Opdyke Irene Gut 1921, Righteous Gentiles in the Holocaust Poland Biography Juvenile literature, World War 1939 1945 Jews Rescue Poland Juvenile literature, World War 1939 1945 Personal narratives Polish Juvenile literature, World War 1939 1945 Personal narratives Polish",,
944,Physical,Horizon,BOOK,2007,12,1,"The African-American travel guide to hot, exotic, and fun-filled places / by Jon Haggins.","Haggins, Jon","African Americans Travel Guidebooks, Africa Guidebooks, South America Guidebooks, Caribbean Area Guidebooks, Fiji Guidebooks","Amber Books,",c2002.
945,Physical,Horizon,MIXED,2007,12,2,ILLM Lewiston morning tribune,,,,
946,Physical,Horizon,BOOK,2007,12,2,Thunderhead underground falls,,"Graphic novels, College students Minnesota Buluth Comic books strips etc",,
947,Physical,Horizon,BOOK,2007,12,2,Alexandra : the last tsarina / Carolly Erickson.,"Erickson, Carolly, 1943-","Alexandra Empress consort of Nicholas II Emperor of Russia 1872 1918, Empresses Russia Federation Biography, Russia History Nicholas II 1894 1917","St. Martin's Press,",2001.
948,Physical,Horizon,BOOK,2007,12,1,I meant to tell you / by James Stevenson.,"Stevenson, James, 1929-","Stevenson James 1929 Family Juvenile literature, Stevenson James 1929 Juvenile literature, Authors American 20th century Biography Juvenile literature, Illustrators United States Biography Juvenile literature, Fathers and daughters United States Juvenile literature, Authors American Juvenile literature, Illustrators Juvenile literature, Fathers and daughters Juvenile literature","Greenwillow Books,",c1996.
949,Physical,Horizon,BOOK,2007,12,1,Cutter,,"Mystery fiction, Serial murderers Fiction, Police Illinois Chicago Fiction, Organ trafficking Fiction",,
950,Physical,Horizon,BOOK,2007,12,2,Gift from the sea,,"Seashore, Life",,
951,Physical,Horizon,VIDEODISC,2007,12,6,Tian di ying xiong Warriors of heaven and earth,,"Feature films, Motion pictures Chinese",,
952,Physical,Horizon,BOOK,2007,12,1,Costumes for the stage : a complete handbook for every kind of play / by Sheila Jackson.,"Jackson, Sheila",Costume,"New Amsterdam Books,",c2001.
953,Physical,Horizon,BOOK,2007,12,1,How to live forever / Colin Thompson.,"Thompson, Colin, 1942-","Immortality Fiction, Death Juvenile fiction, Books Juvenile fiction, Libraries Juvenile fiction","Knopf, Distributed by Random House,",1996.
954,Physical,Horizon,BOOK,2007,12,1,Convergence culture where old and new media collide,,"Popular culture United States, Mass media and culture United States",,
955,Physical,Horizon,BOOK,2007,12,1,Wild pigs hidden danger for farmers and hunters,,"Feral swine United States, Wild boar United States",,
956,Physical,Horizon,BOOK,2007,12,2,Your heart's desire : instructions for creating the life you really want / Sonia Choquette ; meditations by Patrick Tully ; foreword by Julia Cameron.,"Choquette, Sonia","New Thought, Success Psychological aspects","Three Rivers Press,",c1997.
957,Physical,Horizon,BOOK,2007,12,1,Uncle Blubbafink's seriously ridiculous stories / written and illustrated by Keith Graves.,"Graves, Keith","Tall tales, Childrens stories American Juvenile fiction, Tall tales Juvenile fiction, Short stories","Scholastic Press,",2001.
958,Physical,Horizon,KIT,2007,12,10,Madeline and the bad hat,,Stories in rhyme,,
959,Physical,Horizon,BOOK,2007,12,1,Liberty Meadows Book 3 Summer of love,,"Graphic novels, Fantasy comic books strips etc, Animals Comic books strips etc",,
960,Physical,Horizon,BOOK,2007,12,4,La historia de Navidad : según los Evangelios de Mateo y Lucas / con ilustraciones de Jane Ray.,"Ray, Jane, 1960-","Jesus Christ Nativity Juvenile literature, Bible stories English Luke Juvenile literature, Bible stories English Matthew Juvenile literature, Bible stories New Testament Juvenile literature, Spanish language materials","Dutton Children's Books,",1991.
961,Physical,Horizon,VIDEODISC,2007,12,3,Imelda,,"Marcos Imelda Romualdez 1929, Presidents spouses Philippines Biography",,
962,Physical,Horizon,BOOK,2007,12,2,Motorcycle-mania! / by David Kimber and Richard Newland.,"Kimber, David, 1960-",Motorcycles Juvenile literature,"Gareth Stevens Pub.,",2004.
963,Physical,Horizon,SOUNDDISC,2007,12,2,Switched on boxed set,,Synthesizer music,,
964,Physical,Horizon,BOOK,2007,12,3,David Blume's Alcohol can be a gas! : fueling an ethanol revolution for the 21st century / [David Blume] ; with a foreword by R. Buckminster Fuller ; edited by Michael Winks.,"Blume, David",Alcohol as fuel,"International Institute for Ecological Agriculture,",c2007.
965,Physical,Horizon,BOOK,2007,12,6,Lies my teacher told me everything your American history textbook got wrong,,"Indians of North America in textbooks, United States Historiography, United States History Textbooks",,
966,Physical,Horizon,BOOK,2007,12,2,Mexico in mind an anthology,,"American literature, Mexico Description and travel, English literature, Mexico Literary collections",,
967,Physical,Horizon,BOOK,2007,12,1,Why dont haircuts hurt questions and answers about your body,,"Questions and answers, Body Human Juvenile literature, Human physiology Juvenile literature, Body Human Miscellanea",,
968,Physical,Horizon,BOOK,2007,12,2,End game,,Horror stories,,
969,Physical,Horizon,BOOK,2007,12,2,Discovering dinosaurs with a fossil hunter,,"Occupations, Fossils, Paleontology, Fossils Juvenile literature, Paleontology Juvenile literature",,
970,Physical,Horizon,SOUNDDISC,2007,12,1,Every second counts,,"Cyclists United States Biography, Cancer Patients United States Biography, Armstrong Lance",,
971,Physical,Horizon,BOOK,2007,12,4,House of M New X Men Academy X,,"Graphic novels, Science fiction comic books strips etc, X Men Fictitious characters Comic books strips etc Fiction",,
972,Physical,Horizon,VIDEODISC,2007,12,7,"French for kids. Beginner level 1, volume 2 [videorecording] / executive producers and writers, Ana Leung, Jennifer Cramer.",,"French language Study and teaching Juvenile films, French language Self instruction Juvenile films, French language materials Bilingual, Childrens films","Language Tree,",c2006.
973,Physical,Horizon,VIDEODISC,2007,12,6,Dragonball Z Fusion reborn,,"Monsters Drama, Anime Japan, Industrial accidents Drama",,
974,Physical,Horizon,BOOK,2007,12,1,Dare to dream,,"Love stories, African Americans Fiction",,
975,Physical,Horizon,CR,2007,12,2,Best English short stories.,,"Short stories English Periodicals, English fiction 20th century Periodicals","Norton,",1989-
976,Physical,Horizon,BOOK,2007,12,1,Secrets of a freelance writer how to make 85000 a year,,Authorship,,
977,Physical,Horizon,BOOK,2007,12,2,thirteenth tale,,"Women authors Fiction, Family Fiction, Female friendship Fiction, Recluses as authors Fiction",,
978,Physical,Horizon,BOOK,2007,12,1,The tangled web : the life and death of Richard Cain-- Chicago cop and Mafia hitman / Michael J. Cain.,"Cain, Michael (Michael J.)","Cain Richard 1973, Police Illinois Chicago Biography, Mafia Illinois Chicago, Organized crime Illinois Chicago","Skyhorse Pub.,",c2007.
979,Physical,Horizon,BOOK,2007,12,1,Liberation movements / Olen Steinhauer.,"Steinhauer, Olen","Police Europe Eastern Fiction, Terrorists Fiction, Hijacking of aircraft Fiction, Mystery fiction","St. Martin's Minotaur,",2006.
980,Physical,Horizon,BOOK,2007,12,1,How to photograph in natural light,,Available light photography,,
981,Physical,Horizon,BOOK,2007,12,1,Sketches in pen and ink / Vanessa Bell ; edited and with an afterword by Lia Giachero ; prologue by Angelica Garnett.,"Bell, Vanessa, 1879-1961","Bell Vanessa 1879 1961 Notebooks sketchbooks etc, Bloomsbury group","Hogarth Press,",1997.
982,Physical,Horizon,BOOK,2007,12,2,Currency trading how to access and trade the worlds biggest market,,"Foreign exchange futures, Foreign exchange market",,
983,Physical,Horizon,BOOK,2007,12,8,The arraignment / Steve Martini.,"Martini, Steve, 1946-","Madriani Paul Fictitious character Fiction, California Fiction, Mystery fiction, Legal stories","Putnam's,",2002.
984,Physical,Horizon,BOOK,2007,12,3,renegades of Pern,,"Fantasy fiction, Pern Imaginary place Fiction, Dragons Fiction",,
985,Physical,Horizon,BOOK,2007,12,5,abs diet get fit stay fit plan the exercise program to flatten your belly reshape your body and give you abs for life,,"Reducing diets, Nutrition, Physical fitness for men, Exercise for men, Men Health and hygiene, Abdomen Muscles",,
986,Physical,Horizon,BOOK,2007,12,1,1001 rhymes & fingerplays : for working with young children / compiled by the Totline staff ; illustrated by Gary Mohrmann.,,"Finger play, Education Preschool Activity programs, Nursery rhymes","Warren Pub. House,",c1994.
987,Physical,Horizon,BOOK,2007,12,1,Beach ball,,"Mothers and daughters Fiction, Beaches Fiction",,
988,Physical,Horizon,BOOK,2007,12,10,forgotten man,,"Mystery fiction, Los Angeles Calif Fiction, Private investigators California Los Angeles Fiction, Cole Elvis Fictitious character Fiction, Birthfathers Fiction",,
989,Physical,Horizon,BOOK,2007,12,3,Oology and Ralph's talking eggs : bird conservation comes out of its shell / Carrol L. Henderson.,"Henderson, Carrol L.","Handsaker Ralph 1886 1969 Natural history collections, Birds Eggs Collectors and collecting, Birds Eggs Catalogs and collections, Peabody Museum of Natural History Natural history collections","University of Texas Press,",2007.
990,Physical,Horizon,BOOK,2007,12,2,Unchristian : what a new generation really thinks about Christianity-- and why it matters / David Kinnaman and Gabe Lyons.,"Kinnaman, David, 1973-","Generation Y Religious life, Young adults Religious life, Youth Religious life, Church work with young adults, Church work with youth","Baker Books,",c2007.
991,Physical,Horizon,BOOK,2007,12,1,"Controlling people : how to recognize, understand, and deal with people who try to control you / by Patricia Evans.","Evans, Patricia M. (Patricia Marie), 1944-","Control Psychology, Manipulative behavior, Anger, Interpersonal relations","Adams Media Corp.,",c2001.
992,Physical,Horizon,BOOK,2007,12,2,Silence of the songbirds,,"Songbirds, Endangered species",,
993,Physical,Horizon,BOOK,2007,12,1,Mr. Williams / Karen Barbour.,"Barbour, Karen","Williams J W 1929 Childhood and youth Juvenile literature, African Americans Louisiana Arcadia Biography Juvenile literature, Arcadia La Biography Juvenile literature, Country life Louisiana Arcadia Juvenile literature, Arcadia La Social life and customs 20th century Juvenile literature, Oral history Juvenile literature, Williams J W 1929 Juvenile literature, African Americans Biography Juvenile literature, Country life Louisiana Juvenile literature, Louisiana Juvenile literature","Henry Holt and Co.,",2005.
994,Physical,Horizon,BOOK,2007,12,1,Sailor : vintage photos of a masculine icon / edited and with an introduction by Kevin Bentley.,,"Portrait photography, Sailors Portraits","Council Oak Books,",c2000.
